employee,companyAlias,voteDate,vote
9WE,C1,2018-11-07 01:11,3
OaX,C1,2018-11-07 01:11,3
GLA,C1,2018-11-07 01:11,3
Bq7,C1,2018-11-07 01:11,3
wYy,C1,2018-11-07 01:11,3
1YL,C1,2018-11-07 01:11,3
ezv,C1,2018-11-07 01:11,3
z4B,C1,2018-11-07 01:11,3
2Xl,C1,2018-11-07 01:11,3
Y4Q,C1,2018-11-07 01:11,3
9ee,C1,2018-11-07 01:11,3
GXV,C1,2018-11-07 01:11,3
x31,C1,2018-11-07 01:11,3
EKP,C1,2018-11-07 01:11,3
1Ar,C1,2018-11-07 01:11,3
bjG,C1,2018-11-07 01:11,3
mWP,C1,2018-11-07 01:11,3
Aom,C1,2018-11-07 01:11,3
Rj7,C1,2018-11-07 01:11,3
2V2,C1,2018-11-07 01:11,3
V7W,C1,2018-11-07 01:11,3
Xxz,C1,2018-11-07 01:11,3
bzG,C1,2018-11-07 01:11,3
ZoN,C1,2018-11-07 01:11,3
y3A,C1,2018-11-07 01:11,3
6Br,C1,2018-11-07 01:11,3
aBe,C1,2018-11-07 01:11,3
y3N,C1,2018-11-07 01:11,3
Ov9,C1,2018-11-07 01:11,3
VLd,C1,2018-11-07 01:11,3
g6,C1,2018-11-07 01:11,4
V6,C1,2018-11-07 01:11,4
WG,C1,2018-11-07 01:11,4
BQ,C1,2018-11-07 01:11,4
ba,C1,2018-11-07 01:11,4
dx,C1,2018-11-07 01:11,4
zDG,C1,2018-11-07 01:11,4
oLq,C1,2018-11-07 01:11,4
Gyl,C1,2018-11-07 01:11,4
E9y,C1,2018-11-07 01:11,4
ww7,C1,2018-11-07 01:11,4
jvE,C1,2018-11-07 01:11,4
19Q,C1,2018-11-07 01:11,4
dNx,C1,2018-11-07 01:11,4
YX4,C1,2018-11-07 01:11,4
VwR,C1,2018-11-07 01:11,4
lex,C1,2018-11-07 01:11,4
xmd,C1,2018-11-07 01:11,4
g2K,C1,2018-11-07 01:11,4
1OG,C1,2018-11-07 01:11,4
qbg,C1,2018-11-07 01:11,4
YAm,C1,2018-11-07 01:11,4
DbY,C1,2018-11-07 01:11,4
mGe,C1,2018-11-07 01:11,4
QVq,C1,2018-11-07 01:11,4
bRb,C1,2018-11-07 01:11,4
m4e,C1,2018-11-07 01:11,4
R7x,C1,2018-11-07 01:11,4
g1d,C1,2018-11-07 01:11,4
zGY,C1,2018-11-07 01:11,4
6Oy,C1,2018-11-07 01:11,4
ZV2,C1,2018-11-07 01:11,4
POM,C1,2018-11-07 01:11,4
3yG,C1,2018-11-07 01:11,4
R4o,C1,2018-11-07 01:11,4
83P,C1,2018-11-07 01:11,4
qGe,C1,2018-11-07 01:11,4
yRA,C1,2018-11-07 01:11,4
Y4L,C1,2018-11-07 01:11,4
wa9,C1,2018-11-07 01:11,4
4MP,C1,2018-11-07 01:11,4
K5r,C1,2018-11-07 01:11,4
ZKN,C1,2018-11-07 01:11,4
a9J,C1,2018-11-07 01:11,4
3K3,C1,2018-11-07 01:11,4
oB8,C1,2018-11-07 01:11,4
QYZ,C1,2018-11-07 01:11,4
81A,C1,2018-11-07 01:11,4
363,C1,2018-11-07 01:11,4
gbw,C1,2018-11-07 01:11,4
222,C1,2018-11-07 01:11,4
YoL,C1,2018-11-07 01:11,4
D7J,C1,2018-11-07 01:11,4
Ovy,C1,2018-11-07 01:11,4
9KA,C1,2018-11-07 01:11,4
D7z,C1,2018-11-07 01:11,4
6K,C1,2018-11-08 01:11,1
oq,C1,2018-11-08 01:11,1
Gl,C1,2018-11-08 01:11,1
w7,C1,2018-11-08 01:11,1
8b,C1,2018-11-08 01:11,1
mw,C1,2018-11-08 01:11,1
A2,C1,2018-11-08 01:11,1
3WW,C1,2018-11-08 01:11,1
ygK,C1,2018-11-08 01:11,1
9o2,C1,2018-11-08 01:11,1
6XK,C1,2018-11-08 01:11,1
L2N,C1,2018-11-08 01:11,1
5ER,C1,2018-11-08 01:11,1
aK2,C1,2018-11-08 01:11,1
DgY,C1,2018-11-08 01:11,1
W73,C1,2018-11-08 01:11,1
QWO,C1,2018-11-08 01:11,1
B1N,C1,2018-11-08 01:11,1
wR5,C1,2018-11-08 01:11,1
jY8,C1,2018-11-08 01:11,1
KAx,C1,2018-11-08 01:11,1
ZPO,C1,2018-11-08 01:11,1
9Mv,C1,2018-11-08 01:11,1
Vl1,C1,2018-11-08 01:11,1
xE4,C1,2018-11-08 01:11,1
1EY,C1,2018-11-08 01:11,1
qod,C1,2018-11-08 01:11,1
338,C1,2018-11-08 01:11,1
6zD,C1,2018-11-08 01:11,1
13L,C1,2018-11-08 01:11,1
moE,C1,2018-11-08 01:11,1
rBX,C1,2018-11-08 01:11,1
4ov,C1,2018-11-08 01:11,1
P3M,C1,2018-11-08 01:11,1
lWr,C1,2018-11-08 01:11,1
XAz,C1,2018-11-08 01:11,1
BO8,C1,2018-11-08 01:11,1
41P,C1,2018-11-08 01:11,1
Kyr,C1,2018-11-08 01:11,1
77A,C1,2018-11-08 01:11,1
363,C1,2018-11-08 01:11,1
Jl,C1,2018-11-08 01:11,2
5R,C1,2018-11-08 01:11,2
gA6,C1,2018-11-08 01:11,2
2ER,C1,2018-11-08 01:11,2
JOl,C1,2018-11-08 01:11,2
8Mb,C1,2018-11-08 01:11,2
NY3,C1,2018-11-08 01:11,2
6qL,C1,2018-11-08 01:11,2
e7j,C1,2018-11-08 01:11,2
aN2,C1,2018-11-08 01:11,2
yKX,C1,2018-11-08 01:11,2
JzX,C1,2018-11-08 01:11,2
4le,C1,2018-11-08 01:11,2
aJW,C1,2018-11-08 01:11,2
wme,C1,2018-11-08 01:11,2
4R1,C1,2018-11-08 01:11,2
zMY,C1,2018-11-08 01:11,2
rLv,C1,2018-11-08 01:11,2
Obm,C1,2018-11-08 01:11,2
QbZ,C1,2018-11-08 01:11,2
dK2,C1,2018-11-08 01:11,2
Xxz,C1,2018-11-08 01:11,2
jK9,C1,2018-11-08 01:11,2
17r,C1,2018-11-08 01:11,2
R57,C1,2018-11-08 01:11,2
2R,C1,2018-11-08 01:11,3
DW,C1,2018-11-08 01:11,3
l8,C1,2018-11-08 01:11,3
vV,C1,2018-11-08 01:11,3
Ey,C1,2018-11-08 01:11,3
My,C1,2018-11-08 01:11,3
PB,C1,2018-11-08 01:11,3
YQ4,C1,2018-11-08 01:11,3
ONv,C1,2018-11-08 01:11,3
WNG,C1,2018-11-08 01:11,3
lL8,C1,2018-11-08 01:11,3
4Vm,C1,2018-11-08 01:11,3
mBw,C1,2018-11-08 01:11,3
Kd9,C1,2018-11-08 01:11,3
7o1,C1,2018-11-08 01:11,3
3EW,C1,2018-11-08 01:11,3
RWW,C1,2018-11-08 01:11,3
2wR,C1,2018-11-08 01:11,3
6qK,C1,2018-11-08 01:11,3
3ER,C1,2018-11-08 01:11,3
RWM,C1,2018-11-08 01:11,3
zKQ,C1,2018-11-08 01:11,3
2wx,C1,2018-11-08 01:11,3
ErW,C1,2018-11-08 01:11,3
L1Z,C1,2018-11-08 01:11,3
5WZ,C1,2018-11-08 01:11,3
mdb,C1,2018-11-08 01:11,3
dAA,C1,2018-11-08 01:11,3
7ZO,C1,2018-11-08 01:11,3
rrB,C1,2018-11-08 01:11,3
YDm,C1,2018-11-08 01:11,3
lOx,C1,2018-11-08 01:11,3
oKO,C1,2018-11-08 01:11,3
G2m,C1,2018-11-08 01:11,3
LrZ,C1,2018-11-08 01:11,3
rNB,C1,2018-11-08 01:11,3
NAl,C1,2018-11-08 01:11,3
RQM,C1,2018-11-08 01:11,3
2Dx,C1,2018-11-08 01:11,3
6AL,C1,2018-11-08 01:11,3
y4x,C1,2018-11-08 01:11,3
YAa,C1,2018-11-08 01:11,3
lZP,C1,2018-11-08 01:11,3
jXY,C1,2018-11-08 01:11,3
5yB,C1,2018-11-08 01:11,3
ZJq,C1,2018-11-08 01:11,3
92v,C1,2018-11-08 01:11,3
v5Q,C1,2018-11-08 01:11,3
odm,C1,2018-11-08 01:11,3
AKM,C1,2018-11-08 01:11,3
7Oj,C1,2018-11-08 01:11,3
Dev,C1,2018-11-08 01:11,3
2Gl,C1,2018-11-08 01:11,3
WAj,C1,2018-11-08 01:11,3
GRA,C1,2018-11-08 01:11,3
Eax,C1,2018-11-08 01:11,3
wLy,C1,2018-11-08 01:11,3
dy8,C1,2018-11-08 01:11,3
qXe,C1,2018-11-08 01:11,3
OaX,C1,2018-11-08 01:11,3
GLA,C1,2018-11-08 01:11,3
Bq7,C1,2018-11-08 01:11,3
83P,C1,2018-11-08 01:11,3
ML1,C1,2018-11-08 01:11,3
5YQ,C1,2018-11-08 01:11,3
ezv,C1,2018-11-08 01:11,3
2Xl,C1,2018-11-08 01:11,3
Y4Q,C1,2018-11-08 01:11,3
242,C1,2018-11-08 01:11,3
GXV,C1,2018-11-08 01:11,3
x31,C1,2018-11-08 01:11,3
EKP,C1,2018-11-08 01:11,3
JJw,C1,2018-11-08 01:11,3
1Ar,C1,2018-11-08 01:11,3
bjG,C1,2018-11-08 01:11,3
mWP,C1,2018-11-08 01:11,3
Rj7,C1,2018-11-08 01:11,3
2V2,C1,2018-11-08 01:11,3
YxL,C1,2018-11-08 01:11,3
V7W,C1,2018-11-08 01:11,3
vzN,C1,2018-11-08 01:11,3
QYZ,C1,2018-11-08 01:11,3
bzG,C1,2018-11-08 01:11,3
y3A,C1,2018-11-08 01:11,3
9Ke,C1,2018-11-08 01:11,3
aBe,C1,2018-11-08 01:11,3
Ov9,C1,2018-11-08 01:11,3
VLd,C1,2018-11-08 01:11,3
g6,C1,2018-11-08 01:11,4
V6,C1,2018-11-08 01:11,4
WG,C1,2018-11-08 01:11,4
BQ,C1,2018-11-08 01:11,4
xG,C1,2018-11-08 01:11,4
ba,C1,2018-11-08 01:11,4
dx,C1,2018-11-08 01:11,4
oLq,C1,2018-11-08 01:11,4
Gyl,C1,2018-11-08 01:11,4
E9y,C1,2018-11-08 01:11,4
ww7,C1,2018-11-08 01:11,4
jvE,C1,2018-11-08 01:11,4
19Q,C1,2018-11-08 01:11,4
dNx,C1,2018-11-08 01:11,4
YX4,C1,2018-11-08 01:11,4
VwR,C1,2018-11-08 01:11,4
lex,C1,2018-11-08 01:11,4
xmd,C1,2018-11-08 01:11,4
g2K,C1,2018-11-08 01:11,4
YAm,C1,2018-11-08 01:11,4
DbY,C1,2018-11-08 01:11,4
mGe,C1,2018-11-08 01:11,4
PQE,C1,2018-11-08 01:11,4
QVq,C1,2018-11-08 01:11,4
bRb,C1,2018-11-08 01:11,4
m4e,C1,2018-11-08 01:11,4
g1d,C1,2018-11-08 01:11,4
zGY,C1,2018-11-08 01:11,4
6Oy,C1,2018-11-08 01:11,4
ZV2,C1,2018-11-08 01:11,4
Nbw,C1,2018-11-08 01:11,4
POM,C1,2018-11-08 01:11,4
3yG,C1,2018-11-08 01:11,4
R4o,C1,2018-11-08 01:11,4
1YL,C1,2018-11-08 01:11,4
qGe,C1,2018-11-08 01:11,4
z4B,C1,2018-11-08 01:11,4
yRA,C1,2018-11-08 01:11,4
Y4L,C1,2018-11-08 01:11,4
wa9,C1,2018-11-08 01:11,4
K5r,C1,2018-11-08 01:11,4
ZKN,C1,2018-11-08 01:11,4
a9J,C1,2018-11-08 01:11,4
oB8,C1,2018-11-08 01:11,4
81A,C1,2018-11-08 01:11,4
Lgx,C1,2018-11-08 01:11,4
222,C1,2018-11-08 01:11,4
YoL,C1,2018-11-08 01:11,4
Ovy,C1,2018-11-08 01:11,4
D7z,C1,2018-11-08 01:11,4
lN5,C1,2018-11-08 01:11,4
EZA,C1,2018-11-08 01:11,4
6K,C1,2018-11-09 01:11,1
oq,C1,2018-11-09 01:11,1
Gl,C1,2018-11-09 01:11,1
8b,C1,2018-11-09 01:11,1
3WW,C1,2018-11-09 01:11,1
L2N,C1,2018-11-09 01:11,1
5ER,C1,2018-11-09 01:11,1
aK2,C1,2018-11-09 01:11,1
DgY,C1,2018-11-09 01:11,1
W73,C1,2018-11-09 01:11,1
QWO,C1,2018-11-09 01:11,1
1oG,C1,2018-11-09 01:11,1
qLg,C1,2018-11-09 01:11,1
B1N,C1,2018-11-09 01:11,1
wR5,C1,2018-11-09 01:11,1
jY8,C1,2018-11-09 01:11,1
KAx,C1,2018-11-09 01:11,1
79O,C1,2018-11-09 01:11,1
ZPO,C1,2018-11-09 01:11,1
qbg,C1,2018-11-09 01:11,1
Vl1,C1,2018-11-09 01:11,1
xE4,C1,2018-11-09 01:11,1
qod,C1,2018-11-09 01:11,1
338,C1,2018-11-09 01:11,1
AKM,C1,2018-11-09 01:11,1
6zD,C1,2018-11-09 01:11,1
13L,C1,2018-11-09 01:11,1
moE,C1,2018-11-09 01:11,1
P3M,C1,2018-11-09 01:11,1
lWr,C1,2018-11-09 01:11,1
XAz,C1,2018-11-09 01:11,1
BO8,C1,2018-11-09 01:11,1
dK2,C1,2018-11-09 01:11,1
jK9,C1,2018-11-09 01:11,1
41P,C1,2018-11-09 01:11,1
Kyr,C1,2018-11-09 01:11,1
77A,C1,2018-11-09 01:11,1
Ov9,C1,2018-11-09 01:11,1
Jl,C1,2018-11-09 01:11,2
LN,C1,2018-11-09 01:11,2
5R,C1,2018-11-09 01:11,2
mw,C1,2018-11-09 01:11,2
N3,C1,2018-11-09 01:11,2
gA6,C1,2018-11-09 01:11,2
2ER,C1,2018-11-09 01:11,2
6XK,C1,2018-11-09 01:11,2
JOl,C1,2018-11-09 01:11,2
8Mb,C1,2018-11-09 01:11,2
NY3,C1,2018-11-09 01:11,2
6qL,C1,2018-11-09 01:11,2
e7j,C1,2018-11-09 01:11,2
aN2,C1,2018-11-09 01:11,2
WB3,C1,2018-11-09 01:11,2
XXd,C1,2018-11-09 01:11,2
4le,C1,2018-11-09 01:11,2
aJW,C1,2018-11-09 01:11,2
BAy,C1,2018-11-09 01:11,2
wme,C1,2018-11-09 01:11,2
4R1,C1,2018-11-09 01:11,2
ZJq,C1,2018-11-09 01:11,2
zMY,C1,2018-11-09 01:11,2
Obm,C1,2018-11-09 01:11,2
83P,C1,2018-11-09 01:11,2
4ov,C1,2018-11-09 01:11,2
O7y,C1,2018-11-09 01:11,2
QbZ,C1,2018-11-09 01:11,2
w29,C1,2018-11-09 01:11,2
R57,C1,2018-11-09 01:11,2
9KA,C1,2018-11-09 01:11,2
Yoy,C1,2018-11-09 01:11,2
DW,C1,2018-11-09 01:11,3
l8,C1,2018-11-09 01:11,3
vV,C1,2018-11-09 01:11,3
Ey,C1,2018-11-09 01:11,3
w7,C1,2018-11-09 01:11,3
jE,C1,2018-11-09 01:11,3
My,C1,2018-11-09 01:11,3
PB,C1,2018-11-09 01:11,3
YQ4,C1,2018-11-09 01:11,3
DaW,C1,2018-11-09 01:11,3
ONv,C1,2018-11-09 01:11,3
WNG,C1,2018-11-09 01:11,3
4Vm,C1,2018-11-09 01:11,3
mBw,C1,2018-11-09 01:11,3
AA2,C1,2018-11-09 01:11,3
Kd9,C1,2018-11-09 01:11,3
PqB,C1,2018-11-09 01:11,3
qKO,C1,2018-11-09 01:11,3
3EW,C1,2018-11-09 01:11,3
RWW,C1,2018-11-09 01:11,3
6qK,C1,2018-11-09 01:11,3
3ER,C1,2018-11-09 01:11,3
zKQ,C1,2018-11-09 01:11,3
2wx,C1,2018-11-09 01:11,3
ErW,C1,2018-11-09 01:11,3
JAX,C1,2018-11-09 01:11,3
8wL,C1,2018-11-09 01:11,3
L1Z,C1,2018-11-09 01:11,3
5WZ,C1,2018-11-09 01:11,3
mdb,C1,2018-11-09 01:11,3
dAA,C1,2018-11-09 01:11,3
7ZO,C1,2018-11-09 01:11,3
rrB,C1,2018-11-09 01:11,3
RAM,C1,2018-11-09 01:11,3
yKX,C1,2018-11-09 01:11,3
6lL,C1,2018-11-09 01:11,3
YDm,C1,2018-11-09 01:11,3
lOx,C1,2018-11-09 01:11,3
oKO,C1,2018-11-09 01:11,3
LrZ,C1,2018-11-09 01:11,3
rNB,C1,2018-11-09 01:11,3
NAl,C1,2018-11-09 01:11,3
RQM,C1,2018-11-09 01:11,3
2Dx,C1,2018-11-09 01:11,3
6AL,C1,2018-11-09 01:11,3
y4x,C1,2018-11-09 01:11,3
9Mv,C1,2018-11-09 01:11,3
YAa,C1,2018-11-09 01:11,3
lZP,C1,2018-11-09 01:11,3
jXY,C1,2018-11-09 01:11,3
8WE,C1,2018-11-09 01:11,3
5yB,C1,2018-11-09 01:11,3
AeM,C1,2018-11-09 01:11,3
92v,C1,2018-11-09 01:11,3
odm,C1,2018-11-09 01:11,3
7Oj,C1,2018-11-09 01:11,3
Dev,C1,2018-11-09 01:11,3
2Gl,C1,2018-11-09 01:11,3
vBB,C1,2018-11-09 01:11,3
GRA,C1,2018-11-09 01:11,3
Eax,C1,2018-11-09 01:11,3
wLy,C1,2018-11-09 01:11,3
jea,C1,2018-11-09 01:11,3
dy8,C1,2018-11-09 01:11,3
qXe,C1,2018-11-09 01:11,3
9WE,C1,2018-11-09 01:11,3
OaX,C1,2018-11-09 01:11,3
GLA,C1,2018-11-09 01:11,3
Bq7,C1,2018-11-09 01:11,3
ML1,C1,2018-11-09 01:11,3
1YL,C1,2018-11-09 01:11,3
5YQ,C1,2018-11-09 01:11,3
ezv,C1,2018-11-09 01:11,3
z4B,C1,2018-11-09 01:11,3
2Xl,C1,2018-11-09 01:11,3
Y4Q,C1,2018-11-09 01:11,3
GXV,C1,2018-11-09 01:11,3
x31,C1,2018-11-09 01:11,3
EKP,C1,2018-11-09 01:11,3
1Ar,C1,2018-11-09 01:11,3
Lex,C1,2018-11-09 01:11,3
4MP,C1,2018-11-09 01:11,3
bjG,C1,2018-11-09 01:11,3
mWP,C1,2018-11-09 01:11,3
Rj7,C1,2018-11-09 01:11,3
2V2,C1,2018-11-09 01:11,3
YxL,C1,2018-11-09 01:11,3
V7W,C1,2018-11-09 01:11,3
vzN,C1,2018-11-09 01:11,3
QYZ,C1,2018-11-09 01:11,3
17r,C1,2018-11-09 01:11,3
bzG,C1,2018-11-09 01:11,3
ZoN,C1,2018-11-09 01:11,3
y3A,C1,2018-11-09 01:11,3
9Ke,C1,2018-11-09 01:11,3
222,C1,2018-11-09 01:11,3
6Br,C1,2018-11-09 01:11,3
YoL,C1,2018-11-09 01:11,3
aBe,C1,2018-11-09 01:11,3
y3N,C1,2018-11-09 01:11,3
VLd,C1,2018-11-09 01:11,3
g6,C1,2018-11-09 01:11,4
Ov,C1,2018-11-09 01:11,4
V6,C1,2018-11-09 01:11,4
WG,C1,2018-11-09 01:11,4
BQ,C1,2018-11-09 01:11,4
xG,C1,2018-11-09 01:11,4
ba,C1,2018-11-09 01:11,4
dx,C1,2018-11-09 01:11,4
zDG,C1,2018-11-09 01:11,4
oLq,C1,2018-11-09 01:11,4
Gyl,C1,2018-11-09 01:11,4
E9y,C1,2018-11-09 01:11,4
ww7,C1,2018-11-09 01:11,4
jvE,C1,2018-11-09 01:11,4
19Q,C1,2018-11-09 01:11,4
dNx,C1,2018-11-09 01:11,4
YX4,C1,2018-11-09 01:11,4
VwR,C1,2018-11-09 01:11,4
g2K,C1,2018-11-09 01:11,4
1OG,C1,2018-11-09 01:11,4
YAm,C1,2018-11-09 01:11,4
DbY,C1,2018-11-09 01:11,4
mGe,C1,2018-11-09 01:11,4
v5Q,C1,2018-11-09 01:11,4
BXy,C1,2018-11-09 01:11,4
QVq,C1,2018-11-09 01:11,4
bRb,C1,2018-11-09 01:11,4
m4e,C1,2018-11-09 01:11,4
rLv,C1,2018-11-09 01:11,4
R7x,C1,2018-11-09 01:11,4
g1d,C1,2018-11-09 01:11,4
zGY,C1,2018-11-09 01:11,4
6Oy,C1,2018-11-09 01:11,4
ZV2,C1,2018-11-09 01:11,4
Nbw,C1,2018-11-09 01:11,4
POM,C1,2018-11-09 01:11,4
3yG,C1,2018-11-09 01:11,4
R4o,C1,2018-11-09 01:11,4
qGe,C1,2018-11-09 01:11,4
yRA,C1,2018-11-09 01:11,4
9ee,C1,2018-11-09 01:11,4
Y4L,C1,2018-11-09 01:11,4
wa9,C1,2018-11-09 01:11,4
K5r,C1,2018-11-09 01:11,4
ZKN,C1,2018-11-09 01:11,4
a9J,C1,2018-11-09 01:11,4
DWJ,C1,2018-11-09 01:11,4
Xxz,C1,2018-11-09 01:11,4
oB8,C1,2018-11-09 01:11,4
81A,C1,2018-11-09 01:11,4
363,C1,2018-11-09 01:11,4
gbw,C1,2018-11-09 01:11,4
D7J,C1,2018-11-09 01:11,4
lN5,C1,2018-11-09 01:11,4
jbW,C1,2018-11-09 01:11,4
oq,C1,2018-11-10 01:11,1
Gl,C1,2018-11-10 01:11,1
A2,C1,2018-11-10 01:11,1
3WW,C1,2018-11-10 01:11,1
JOl,C1,2018-11-10 01:11,1
5ER,C1,2018-11-10 01:11,1
DgY,C1,2018-11-10 01:11,1
W73,C1,2018-11-10 01:11,1
QWO,C1,2018-11-10 01:11,1
1oG,C1,2018-11-10 01:11,1
qLg,C1,2018-11-10 01:11,1
wR5,C1,2018-11-10 01:11,1
jY8,C1,2018-11-10 01:11,1
Vl1,C1,2018-11-10 01:11,1
xE4,C1,2018-11-10 01:11,1
1EY,C1,2018-11-10 01:11,1
qod,C1,2018-11-10 01:11,1
13L,C1,2018-11-10 01:11,1
rBX,C1,2018-11-10 01:11,1
aay,C1,2018-11-10 01:11,1
4ov,C1,2018-11-10 01:11,1
P3M,C1,2018-11-10 01:11,1
41P,C1,2018-11-10 01:11,1
Kyr,C1,2018-11-10 01:11,1
77A,C1,2018-11-10 01:11,1
Jl,C1,2018-11-10 01:11,2
2ER,C1,2018-11-10 01:11,2
6XK,C1,2018-11-10 01:11,2
NY3,C1,2018-11-10 01:11,2
6qL,C1,2018-11-10 01:11,2
aN2,C1,2018-11-10 01:11,2
WB3,C1,2018-11-10 01:11,2
4le,C1,2018-11-10 01:11,2
aJW,C1,2018-11-10 01:11,2
ZJq,C1,2018-11-10 01:11,2
zMY,C1,2018-11-10 01:11,2
Obm,C1,2018-11-10 01:11,2
QbZ,C1,2018-11-10 01:11,2
w29,C1,2018-11-10 01:11,2
17r,C1,2018-11-10 01:11,2
DW,C1,2018-11-10 01:11,3
Ey,C1,2018-11-10 01:11,3
w7,C1,2018-11-10 01:11,3
jE,C1,2018-11-10 01:11,3
PB,C1,2018-11-10 01:11,3
gA6,C1,2018-11-10 01:11,3
DaW,C1,2018-11-10 01:11,3
4Vm,C1,2018-11-10 01:11,3
mBw,C1,2018-11-10 01:11,3
AA2,C1,2018-11-10 01:11,3
PqB,C1,2018-11-10 01:11,3
3EW,C1,2018-11-10 01:11,3
3ER,C1,2018-11-10 01:11,3
gJK,C1,2018-11-10 01:11,3
95P,C1,2018-11-10 01:11,3
zKQ,C1,2018-11-10 01:11,3
5WZ,C1,2018-11-10 01:11,3
e7j,C1,2018-11-10 01:11,3
mdb,C1,2018-11-10 01:11,3
dAA,C1,2018-11-10 01:11,3
RAM,C1,2018-11-10 01:11,3
YDm,C1,2018-11-10 01:11,3
DNY,C1,2018-11-10 01:11,3
lOx,C1,2018-11-10 01:11,3
oKO,C1,2018-11-10 01:11,3
NAl,C1,2018-11-10 01:11,3
RQM,C1,2018-11-10 01:11,3
9Mv,C1,2018-11-10 01:11,3
YAa,C1,2018-11-10 01:11,3
lZP,C1,2018-11-10 01:11,3
5yB,C1,2018-11-10 01:11,3
72j,C1,2018-11-10 01:11,3
92v,C1,2018-11-10 01:11,3
GRA,C1,2018-11-10 01:11,3
Eax,C1,2018-11-10 01:11,3
wLy,C1,2018-11-10 01:11,3
qXe,C1,2018-11-10 01:11,3
GLA,C1,2018-11-10 01:11,3
Bq7,C1,2018-11-10 01:11,3
wYy,C1,2018-11-10 01:11,3
z4B,C1,2018-11-10 01:11,3
Y4Q,C1,2018-11-10 01:11,3
242,C1,2018-11-10 01:11,3
O7y,C1,2018-11-10 01:11,3
EKP,C1,2018-11-10 01:11,3
bjG,C1,2018-11-10 01:11,3
mWP,C1,2018-11-10 01:11,3
Rj7,C1,2018-11-10 01:11,3
bzG,C1,2018-11-10 01:11,3
y3A,C1,2018-11-10 01:11,3
aBe,C1,2018-11-10 01:11,3
Ov9,C1,2018-11-10 01:11,3
VLd,C1,2018-11-10 01:11,3
g6,C1,2018-11-10 01:11,4
WG,C1,2018-11-10 01:11,4
BQ,C1,2018-11-10 01:11,4
xG,C1,2018-11-10 01:11,4
ba,C1,2018-11-10 01:11,4
dx,C1,2018-11-10 01:11,4
YQ4,C1,2018-11-10 01:11,4
Gyl,C1,2018-11-10 01:11,4
E9y,C1,2018-11-10 01:11,4
ww7,C1,2018-11-10 01:11,4
jvE,C1,2018-11-10 01:11,4
dNx,C1,2018-11-10 01:11,4
Kd9,C1,2018-11-10 01:11,4
YX4,C1,2018-11-10 01:11,4
VwR,C1,2018-11-10 01:11,4
xmd,C1,2018-11-10 01:11,4
qbg,C1,2018-11-10 01:11,4
mGe,C1,2018-11-10 01:11,4
v5Q,C1,2018-11-10 01:11,4
QVq,C1,2018-11-10 01:11,4
g1d,C1,2018-11-10 01:11,4
zGY,C1,2018-11-10 01:11,4
dy8,C1,2018-11-10 01:11,4
ZV2,C1,2018-11-10 01:11,4
POM,C1,2018-11-10 01:11,4
3yG,C1,2018-11-10 01:11,4
R4o,C1,2018-11-10 01:11,4
83P,C1,2018-11-10 01:11,4
qGe,C1,2018-11-10 01:11,4
zyx,C1,2018-11-10 01:11,4
wa9,C1,2018-11-10 01:11,4
K5r,C1,2018-11-10 01:11,4
a9J,C1,2018-11-10 01:11,4
81A,C1,2018-11-10 01:11,4
lN5,C1,2018-11-10 01:11,4
6K,C1,2018-11-11 01:11,1
Gl,C1,2018-11-11 01:11,1
8b,C1,2018-11-11 01:11,1
A2,C1,2018-11-11 01:11,1
3WW,C1,2018-11-11 01:11,1
9o2,C1,2018-11-11 01:11,1
JOl,C1,2018-11-11 01:11,1
5ER,C1,2018-11-11 01:11,1
aK2,C1,2018-11-11 01:11,1
6qL,C1,2018-11-11 01:11,1
DgY,C1,2018-11-11 01:11,1
W73,C1,2018-11-11 01:11,1
QWO,C1,2018-11-11 01:11,1
1oG,C1,2018-11-11 01:11,1
ZPO,C1,2018-11-11 01:11,1
xE4,C1,2018-11-11 01:11,1
13L,C1,2018-11-11 01:11,1
4ov,C1,2018-11-11 01:11,1
P3M,C1,2018-11-11 01:11,1
lWr,C1,2018-11-11 01:11,1
XAz,C1,2018-11-11 01:11,1
BO8,C1,2018-11-11 01:11,1
41P,C1,2018-11-11 01:11,1
Kyr,C1,2018-11-11 01:11,1
Jl,C1,2018-11-11 01:11,2
5R,C1,2018-11-11 01:11,2
2ER,C1,2018-11-11 01:11,2
NY3,C1,2018-11-11 01:11,2
4le,C1,2018-11-11 01:11,2
qbg,C1,2018-11-11 01:11,2
oAm,C1,2018-11-11 01:11,2
wme,C1,2018-11-11 01:11,2
ZJq,C1,2018-11-11 01:11,2
zMY,C1,2018-11-11 01:11,2
Obm,C1,2018-11-11 01:11,2
J93,C1,2018-11-11 01:11,2
jK9,C1,2018-11-11 01:11,2
2R,C1,2018-11-11 01:11,3
DW,C1,2018-11-11 01:11,3
Ey,C1,2018-11-11 01:11,3
w7,C1,2018-11-11 01:11,3
PB,C1,2018-11-11 01:11,3
YQ4,C1,2018-11-11 01:11,3
DaW,C1,2018-11-11 01:11,3
oLq,C1,2018-11-11 01:11,3
mBw,C1,2018-11-11 01:11,3
PqB,C1,2018-11-11 01:11,3
qKO,C1,2018-11-11 01:11,3
2wR,C1,2018-11-11 01:11,3
6qK,C1,2018-11-11 01:11,3
3ER,C1,2018-11-11 01:11,3
zKQ,C1,2018-11-11 01:11,3
ErW,C1,2018-11-11 01:11,3
JAX,C1,2018-11-11 01:11,3
